time,hip_angle,knee_angle,ankle_angle,grf_vertical,grf_anterior_posterior,hip_flexor_activation,hip_extensor_activation,knee_extensor_activation,knee_flexor_activation,ankle_plantar_activation,ankle_dorsi_activation
0.2722689075630252,14.894770367246196,13.914341304179217,-4.947385183623098,359.8488262348729,-103.94526188193704,0.0,0.08825674213990443,0.283430293175301,0.05946211004396867,0.12493203207595065,0.0
0.2823529411764706,14.957341762950344,14.14731651706916,-4.978670881475172,317.15365464247134,-94.03857088411597,0.00010487674492322219,0.03462663450819106,0.23074603901891794,0.04966398577776908,0.26085514684872535,0.0
0.2924369747899159,14.992160261242876,14.352907071742587,-4.996080130621438,277.3556253461696,-83.40411842764912,0.0,0.048152897981916735,0.2166802438028738,0.041345308726139514,0.18623546298846408,0.04015285422484829
0.3025210084033613,14.999128816724106,14.530715010956829,-4.999564408362053,241.58561441290522,-72.12420419615387,0.04466054389938036,0.0,0.1492453704381136,0.0,0.15930694869301154,0.03022331223477869
0.31260504201680667,14.978228006780054,14.680396155684171,-4.989114003390027,210.79576624116098,-60.28612308104944,0.0,0.0,0.09812311901599122,0.03839427767660258,0.28836779266210966,0.07740129187160877
0.32268907563025206,14.929516085716735,14.801660771331852,-4.964758042858367,185.7626279364749,-47.98148960921421,0.0,0.029275887245157915,0.11933142725421156,0.10646168219944019,0.36155886741633103,0.0
0.33277310924369746,14.853128822394975,14.894274128575102,-4.926564411197488,167.09990837553968,-35.305528941126326,0.0,0.0,0.028250681565654797,0.09418511402379573,0.37035356007935255,0.0
0.3428571428571428,14.749279121818237,14.958056957717702,-4.874639560909118,155.27593238492457,-22.35633992642614,0.028773193201792155,0.0,0.07253497195508106,0.0260590287607822,0.383525824711866,0.0
0.3529411764705882,14.61825643172819,14.992885795700488,-4.809128215864095,150.63073470384242,-9.234135920091418,0.0,0.03475917919286966,0.0,0.011637545004730313,0.5285121505428338,0.010189959575266411
0.36302521008403354,14.460425935861949,14.99869322508616,-4.730212967930974,153.38828031983897,3.9595307654753737,0.030767085754467984,0.03497290307573297,0.05809883504285452,0.09175592398347948,0.4628848538269108,0.01781780816719268
0.37310924369747894,14.276227536119478,14.97546800455778,-4.63811376805974,163.66042522382216,17.12255477050866,0.0012723873872517873,0.0,0.0,0.07055050264322027,0.5765676443728117,0.0
0.38319327731092434,14.066174626478126,14.923255090678332,-4.533087313239063,181.44080460298125,30.153067877956392,0.0,0.0,0.0,0.0,0.6447907279248584,0.05275036075476185
0.3932773109243697,13.830852662071507,14.842155550869293,-4.415426331035754,206.58867059159584,42.95022736831684,0.0216387364112692,0.013132527183131128,0.0009856984033783638,0.11608063197969556,0.6572041788851828,0.026734330622902994
0.4033613445378151,13.570917527421049,14.732326367776555,-4.285458763710524,238.80458800963993,55.41499643818428,0.0,0.0,0.08968847959095508,0.0948335835761791,0.8825722990062926,0.009204725895873173
0.4134453781512605,13.287093708368188,14.593980135402493,-4.143546854184094,277.601612561121,67.45091064286667,0.0,0.04748407820741333,0.0,0.14422077580688056,0.8216857629647464,0.04311772968085722
0.4235294117647058,12.980172272802395,14.427384647592286,-3.990086136401198,322.27690824158265,78.96482443160338,0.0,0.0,0.0,0.1512623711954251,0.7092288716631352,0.0
0.4336134453781512,12.651008665813084,14.232862379671104,-3.825504332906541,371.889524036865,89.8676319979701,0.0,0.02918009057786218,0.0,0.10671363154487785,0.9214932989271242,0.0
0.4436974789915966,12.300520325410702,14.010789864235505,-3.6502601627053504,425.2501090393782,100.07495686683302,0.0,0.08907395307966957,0.0,0.03793245552562152,0.9609673647377321,0.013179932814407281
0.45378151260504196,11.929684125462469,13.761596962307344,-3.464842062731235,480.9276351225152,109.50780488116048,0.0,0.0,0.001530201616461126,0.07753616926283649,0.9127559942118286,0.0
0.46386554621848736,11.539533652969682,13.48576603126097,-3.269766826484841,537.2767399197094,118.09317553525005,0.05159191180851698,0.016143940693385116,0.0,0.06542736100147811,0.9526656822469349,0.0
0.4739495798319327,11.131156327275374,13.183830991134373,-3.0655781636376873,592.4872187592543,125.76462692328052,0.0,0.0024772021243107704,0.04304687419798735,0.00631621781958628,1.0,0.00985844027703981
0.4840336134453781,10.705690369231554,12.856376291131571,-2.852845184615777,644.6546940524369,132.46278993107256,0.0,0.0,0.0100812403556472,0.03387575984944732,0.9444853085965756,0.0
0.4941176470588235,10.26432162877356,12.504035778316792,-2.63216081438678,691.8688615148975,138.13582769174306,0.0,0.004759937806063671,0.022478948499038615,0.0,1.0,0.005899830772482706
0.5042016806722689,9.808280279743592,12.127491470690243,-2.4041401398717976,732.3132852166714,142.73983674954133,0.0,0.05276087310141851,0.0663050158847118,0.05604022408192571,0.9323284424976135,0.06748876255848643
0.5142857142857142,9.338837391175586,11.727472237020448,-2.169418695587791,764.3688189025563,146.23918682727356,0.00792438124964814,0.0024447398435039685,0.0,0.0,0.923964940119678,0.0
0.5243697478991596,8.8573013845978,11.30475238598855,-1.9286506922989002,786.7116521920218,148.60679656786522,0.0,0.02802745783354657,0.0,0.010005664090139749,0.9442861287875167,0.07603216027166915
0.534453781512605,8.365014387227392,10.86015016737555,-1.6825071936136957,798.3969058541883,149.82434311610794,0.0,0.0533396187412453,0.03010412069847544,0.0,0.8585101100377059,0.0
0.5445378151260504,7.863348491221129,10.394526188193705,-1.4316742456105644,798.9196900852226,149.88240391864315,0.0,0.0,0.11975409354664142,0.022197340264622136,0.766630037988492,0.023726469447869065
0.5546218487394957,7.35370192940843,9.908781746827879,-1.1768509647042131,788.2475080970434,148.7805296447978,0.024983687064453235,0.08204638222513554,0.012332810198112321,0.0,0.751133762996083,0.018689292610137312
0.5647058823529412,6.837495178165703,9.403857088411597,-0.9187475890828518,766.820610232905,146.5272476639401,0.045572777764609856,0.05538299772987476,0.0,0.10539311194375102,0.6586903533044686,0.0
0.5747899159663865,6.316166998293939,8.880729584814574,-0.6580834991469693,735.5200480911369,143.13999605244345,0.0,0.0,0.03026280991293795,0.0,0.7024831478065735,0.0
0.5848739495798319,5.791170424934248,8.340411842764912,-0.3955852124671262,695.6063498168754,138.6449886409777,0.0,0.03274129820652422,0.0022371476618678002,0.08282607394070257,0.5895545501152644,0.0
0.5949579831932772,5.263968717698369,7.783949743767865,-0.13198435884918477,648.6345409344497,133.07701214652107,0.019915924174410595,0.0,0.001093073594197944,0.0,0.538676123867036,0.0
0.6050420168067226,4.736031282301642,7.212420419615387,-0.5279374353967249,596.3533311764132,126.47915695908274,0.044008073604873355,0.0,0.03873131749332286,0.15120140362423612,0.45765635875911426,0.1530806382074598
0.615126050420168,4.208829575065759,6.626930167405178,-1.5823408498684848,540.5974443190553,118.90248366656867,0.016249589055070353,0.0,0.0839212753970374,0.005935526708045705,0.39994856168475323,0.0028916776524438408
0.6252100840336133,3.683833001706068,6.028612308104944,-2.6323339965878607,483.1821894869838,110.40562789854206,0.08803913502353629,0.0850582233184713,0.0,0.0,0.37373219693124526,0.06544677182320713
0.6352941176470588,3.1625048218342986,5.418624992807294,-3.6749903563314072,425.8085073696468,101.05434654698357,0.0628362408942782,0.0,0.0,0.0,0.3653849780739713,0.06692977760543112
0.6453781512605041,2.6462980705915804,4.798148960921421,-4.707403858816847,369.9850501105428,90.92100887583089,0.04790139927801952,0.0,0.044445858709857275,0.04009320644641248,0.3229299637688616,0.0
0.6554621848739495,2.1366515087788773,4.168385254641025,-5.726696982442247,316.97163902008106,80.08403645758523,0.24064741358901776,0.009295348325676743,0.029125702319410036,0.0,0.20138010360609834,0.03783445327308667
0.6655462184873949,1.6349856127726063,3.530552894112633,-6.730028774454788,267.7460053143672,68.62729627129839,0.1164561404457842,0.0,0.0,0.0,0.2615419395828489,0.04759906258123546
0.6756302521008403,1.1426986154022103,2.885886517804373,-7.714602769195592,222.99336735750583,56.63945165873472,0.2134140905201087,0.0,0.0,0.0,0.18605022312275885,0.07140590226512457
0.6857142857142856,0.6611626088244238,2.2356339926426143,-8.677674782351158,183.1163969222599,44.213276161635584,0.25890930006637913,0.012595190703385929,0.08369281732857634,0.0,0.10512109432250145,0.04577229717883725
0.6957983193277311,0.1917197202564065,1.5810539985427146,-9.616560559487192,148.26166089810184,31.444935550281947,0.2790791669177282,0.0007079180476550178,0.017555275076563334,0.040794097655833826,0.04682927552273452,0.0
0.7058823529411764,-0.26432162877355836,0.9234135920091417,-10.528643257547117,118.3577832370219,18.4332435997071,0.2991255183953533,0.0,0.04033386978738816,0.03155088282970457,0.07029214016166291,0.15684601112578292
0.7159663865546217,-0.7056903692315437,0.2639857535213076,-11.4113807384631,93.16035121224431,5.2788973730881334,0.4293619993507229,0.0,0.0,0.0019640969147414213,0.023191622272897075,0.10325319973094377
0.7260504201680671,-1.1311563272753622,2.375373505576159,-12.262312654550735,0.0,0.0,0.3622990408994152,0.011647025337619424,0.0,0.00761275106213049,0.11077355156785684,0.21886124866483783
0.7361344537815125,-1.5395336529696806,6.324215994170843,-13.079067305939354,0.0,0.0,0.46686339885147665,0.0,0.05671415920109903,0.03180188474051815,0.04125246567081316,0.12040589144304174
0.7462184873949579,-1.9296841254624653,10.245520325216214,-13.859368250924927,0.0,0.0,0.4677132351927126,0.0,0.021418826731911252,0.0,0.10028745801453602,0.11931008372599305
0.7563025210084032,-2.3005203254106927,14.1222115764505,-14.60104065082139,0.0,0.0,0.637947667907814,0.0034812354310492046,0.07071741326854619,0.04189921959252494,0.048277201656050886,0.24700141485888413
0.7663865546218487,-2.6510086658130803,17.937409088746207,-15.30201733162616,0.0,0.0,0.6405806282217091,0.009873738774875535,0.028300910960752754,0.05411987578874083,0.008569377875038338,0.2666983830345251
0.776470588235294,-2.9801722728023936,21.674499971229153,-15.960344545604784,0.0,0.0,0.6221604894116354,0.056226241109588994,0.11123446310267562,0.019114699243021716,0.03263823057258348,0.23699204324267747
0.7865546218487394,-3.287093708368186,25.317211440428224,-16.574187416736365,0.0,0.0,0.6522172019250361,0.05352216364125456,0.043957272504920486,0.0,0.10557924034911789,0.24791667647300925
0.7966386554621848,-3.5709175274210416,28.84968167846156,-17.14183505484209,0.0,0.0,0.7737378322474909,0.026595944647193445,0.1366560561174049,0.0,0.0,0.3235834411281959
0.8067226890756302,-3.8308526620715035,32.256528901714624,-17.661705324143007,0.0,0.0,0.7536379797396929,0.0,0.0009492591384986232,0.047353436351591956,0.027985683572038227,0.3227158348842171
0.8168067226890755,-4.066174626478123,35.52291833925827,-18.132349252956246,0.0,0.0,0.7996769169705036,0.004826277633873601,0.13106577108501574,0.004424086740128418,0.048769094589733476,0.3676997335345611
0.826890756302521,-4.276227536119476,38.63462682935494,-18.552455072238956,0.0,0.0,0.7556697885158498,0.0048556512071544836,0.20437202573254157,0.0,0.018785055067279767,0.4305096904934065
0.8369747899159663,-4.460425935861945,41.5781047527748,-18.92085187172389,0.0,0.0,0.712762831102291,0.0,0.0614429807605445,0.029315470822304488,0.01198224287325833,0.3895950306041174
0.8470588235294116,-4.61825643172819,44.34053503323953,-19.23651286345638,0.0,0.0,0.78113944537186,0.0,0.22658181039886507,0.0,0.05546011141865481,0.46506969790043434
0.8571428571428571,-4.749279121818237,46.90988894808179,-19.498558243636474,0.0,0.0,0.7631661224759652,0.03954979660839131,0.02734637754422728,0.05813729933300844,0.016638619310699085,0.5011936005041474
0.8672268907563024,-4.853128822394973,49.27497850609882,-19.70625764478995,0.0,0.0,0.8098562129353052,0.0,0.2453016652233473,0.0015865531891164847,0.010556028716695939,0.6540320738358707
0.8773109243697478,-4.929516085716733,51.42550516452628,-19.85903217143347,0.0,0.0,0.7284825888680234,0.0,0.06968079620523762,0.04959466413187561,0.0,0.632843622378276
0.8873949579831932,-4.9782280067800535,53.352104672998884,-19.956456013560107,0.0,0.0,0.630560893398825,0.0,0.09815085102542845,0.04442954737207991,0.0,0.6311346872544276
0.8974789915966386,-4.999128816724106,55.046387849229376,-19.998257633448212,0.0,0.0,0.6872289810490614,0.0,0.13997838247012467,0.0,0.0,0.6586752395926283
0.9075630252100839,-4.992160261242876,56.50097710885269,-19.984320522485753,0.0,0.0,0.6469895230516952,0.0,0.010712277056376444,0.0,0.0458766764037264,0.6530220625604853
0.9176470588235293,-4.957341762950346,57.709538590369135,-19.914683525900692,0.0,0.0,0.629250945208258,0.0,0.040386145574727444,0.07025926605386354,0.00214276957150833,0.6658829268691907
0.9277310924369747,-4.8947703672461955,58.66680973530244,-19.78954073449239,0.0,0.0,0.5783102490390224,0.0,0.0,0.058697786843805125,0.0,0.7411629868203286
0.9378151260504201,-4.804620471832866,59.368622203477166,-19.609240943665736,0.0,0.0,0.48120888998602146,0.0036481193333670853,0.06716021639386946,0.04044840431774068,0.0,0.7192776561732708
0.9478991596638654,-4.687143340637888,59.811920023633554,-19.374286681275777,0.0,0.0,0.43566761908358076,0.010757730523298467,0.011561308528565163,0.06556134610910778,0.06360074522568286,0.7236228711262663
0.9579831932773109,-4.542666403496231,59.99477290034464,-19.08533280699246,0.0,0.0,0.35946236120279484,0.0,0.0,0.23458553684528158,0.038771077911616596,0.7376389777235409
0.9680672268907562,-4.371592343544657,59.91638461929202,-18.743184687089315,0.0,0.0,0.36749297952771515,0.0,0.0025394920916341026,0.2081914282191511,0.0,0.625159951326834
0.9781512605042015,-4.174397974871566,59.577096514300415,-18.348795949743135,0.0,0.0,0.3078911159049527,0.09982398488192509,0.0,0.192620833185218,0.0,0.6079438672619698
0.988235294117647,-3.9516329135506254,58.978385981034116,-17.90326582710125,0.0,0.0,0.24780224052321542,0.0,0.015669626352970242,0.24362640764014518,2.656012828262678e-05,0.6806789826639509
0.9983193277310923,-3.7039180457621974,58.12286004382732,-17.407836091524395,0.0,0.0,0.25354325596579275,0.029525553430701547,0.0,0.25006258587194047,0.0,0.7144555247766311
1.0084033613445378,-3.431943797272183,57.0142440036609,-16.863887594544373,0.0,0.0,0.18852108710439075,0.06243175508345886,0.0,0.23734790196250266,0.02800783274353736,0.6640752683564634
1.0184873949579831,-3.1364682090916034,55.65736521671687,-16.272936418183207,0.0,0.0,0.2322132684730569,0.0,0.07406718828209508,0.4342118944289352,0.0,0.5906779953534922
1.0285714285714285,-2.8183148246803045,54.05813207414516,-15.636629649360604,0.0,0.0,0.14628700116122623,0.0,0.0,0.4999357693191472,0.023940692457296082,0.6367779147896864
1.0386554621848738,-2.478370394583651,52.2235082745732,-14.956740789167295,0.0,0.0,0.17207679142719792,0.01945286571536158,0.0,0.46002866179340757,0.054617243202760346,0.5185356132214991
1.0487394957983192,-2.117582404899716,50.16148250138606,-14.235164809799432,0.0,0.0,0.1497286396641074,0.0,0.03725142488295529,0.4609630327275762,0.030106539652149635,0.6546715642779245
1.0588235294117645,-1.7369564364655776,47.88103363681441,-13.473912872931159,0.0,0.0,0.07138317372397036,0.038136918745227774,0.020226068471296457,0.5516645623908473,0.0493207749418233,0.5517530095603812
1.06890756302521,-1.3375533621231606,45.39209166430173,-12.67510672424632,0.0,0.0,0.16693421183232104,0.0,0.025607515417133818,0.5969984419905069,0.0,0.5184026096520533
1.0789915966386554,-0.9204863898763875,42.70549442939826,-11.840972779752764,0.0,0.0,0.0,0.0,0.0,0.5654391195180178,0.03413074199813051,0.47822562410863156
1.0890756302521007,-0.48691796018074296,39.832940447460516,-10.973835920361477,0.0,0.0,0.04891822532941267,0.012684673377263578,0.03564211019977808,0.5806939333642055,0.0,0.4654217090899481
1.099159663865546,-0.0380565060133069,36.78693796365225,-10.076113012026596,0.0,0.0,0.12320381975957523,0.025541437825966087,0.0071405203833075186,0.5268664972241073,0.03435690472458887,0.4266513515458147
1.1092436974789914,0.424846915246758,33.58075048705851,-9.150306169506472,0.0,0.0,0.08550388800946401,0.0,0.0,0.5532909354302024,0.03226118016659592,0.4607208052735752
1.1193277310924368,0.9005021087394551,30.228339036079806,-8.19899578252108,0.0,0.0,0.0,0.0,0.01353710869572878,0.4508347749307052,0.0,0.4455170227381516
1.1294117647058823,1.3875833381284695,26.7443013465923,-7.224833323743066,0.0,0.0,0.07073763712958037,0.0,0.0,0.3618522455197962,0.020706599593800324,0.2637388588945471
1.1394957983193277,1.8847330206660766,23.143808307586802,-6.230533958667836,0.0,0.0,0.0,0.0,0.0,0.38439584502026913,0.06920751282906568,0.3509953352156956
1.149579831932773,2.390565511019825,19.44253790107,-5.218868977960347,0.0,0.0,0.0,0.006408322133193193,0.0,0.33926499729344944,0.0,0.29878173928029783
1.1596638655462184,2.903670963314528,15.65660693388104,-4.19265807337095,0.0,0.0,0.009045049106444863,0.04606406175543973,0.05070524236405448,0.3467432201252382,0.03328246485302502,0.1710988006664863
1.1697478991596637,3.422619260625619,11.802500858689768,-3.1547614787487674,0.0,0.0,0.02249634081591041,0.0,0.02370795761943417,0.24329721394781126,0.0,0.21553921944604476
1.179831932773109,3.945964000971518,7.8970019897637105,-2.108071998056979,0.0,0.0,0.0,0.0,0.03171959154571325,0.20817236186063307,0.0,0.2071189704664771
1.1899159663865544,4.472246528695364,3.9571164260818184,-1.0555069426092696,0.0,0.0,0.027643613431373625,0.0,0.0192867798941278,0.16069140760459738,0.0,0.1753778703952269
1.2,4.999999999999997,7.34788079488412e-15,-2.4492935982947065e-15,0.0,0.0,0.05306617596455009,0.0,0.0,0.14133103324651117,0.00901759407628144,0.13609999255811545
